Date,Box Number,Session Number,Piece Number,Seat,Watts,Catch Angle,Finish Angle,Catch Slip,Finish Slip,Length,Effective Length,Rate,Speed,Average Watts,Variance Watts,Average Effective Length,Wind Direction,Wind Speed (mph),Tide,Normalized Speed
2023-05-04,5324,215,1,6,374,-53.5,29.0,6.2,13.3,82.5,63.0,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.70234
2023-05-04,5324,215,1,7,330,-55.9,30.2,12.4,12.0,86.1,61.7,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.6906853
2023-05-04,5324,215,1,8,404,-58.7,26.2,9.1,5.0,84.9,70.8,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.768956
2023-05-04,5253,474,1,1,286,-52.5,29.5,5.5,12.8,82.0,63.7,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.668914
2023-05-04,5253,474,1,2,307,-54.1,29.4,9.5,7.4,83.5,66.6,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.638336
2023-05-04,5253,474,1,3,311,-56.0,27.8,8.2,9.4,83.8,66.2,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.6456337
2023-05-04,5253,474,1,4,318,-54.3,30.0,10.9,17.0,84.3,56.4,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.6470914
2023-05-04,5253,474,1,5,360,-53.6,29.6,10.7,9.4,83.2,63.1,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.6947403
2023-05-04,5253,474,1,6,287,-54.2,32.7,8.5,15.1,86.9,63.3,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.67987
2023-05-04,5253,474,1,7,332,-55.2,28.8,10.9,9.6,84.0,63.5,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.729845
2023-05-04,5253,474,1,8,306,-51.6,28.9,7.3,9.0,80.5,64.2,35.2,5.52,313.375,583.982142857143,63.375,tailwind,9,against,5.6118197
2023-05-04,5253,474,2,1,304,-51.9,29.0,4.6,11.3,80.9,65.0,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.4749904
2023-05-04,5253,474,2,2,289,-52.7,28.8,10.6,8.3,81.5,62.6,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.514614
2023-05-04,5253,474,2,3,305,-54.5,27.8,8.2,8.7,82.3,65.4,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.4585843
2023-05-04,5253,474,2,4,298,-52.3,29.3,10.2,17.5,81.6,53.9,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.445706
2023-05-04,5253,474,2,5,370,-53.1,29.8,10.6,9.4,82.9,62.9,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.53411
2023-05-04,5253,474,2,6,266,-52.3,32.5,8.7,16.0,84.8,60.1,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.434136
2023-05-04,5253,474,2,7,316,-54.1,28.1,9.8,10.1,82.2,62.3,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.413593
2023-05-04,5253,474,2,8,280,-49.2,28.8,8.3,10.6,78.0,59.1,34.4,4.7,303.5,968.571428571429,61.4125,headwind,9,with,5.463483
2023-05-04,5253,474,3,1,274,-51.7,28.7,5.9,13.0,80.4,61.5,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.409975
2023-05-04,5253,474,3,2,283,-53.2,29.2,10.5,8.1,82.4,63.8,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.4329734
2023-05-04,5253,474,3,3,291,-54.8,27.1,9.1,8.8,81.9,64.0,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.4660993
2023-05-04,5253,474,3,4,290,-53.8,29.5,11.1,18.6,83.3,53.6,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.414245
2023-05-04,5253,474,3,5,351,-52.9,28.9,11.1,9.4,81.8,61.3,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.511596
2023-05-04,5253,474,3,6,266,-53.6,32.1,9.3,16.5,85.7,59.9,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.3974047
2023-05-04,5253,474,3,7,313,-53.9,28.0,10.5,10.3,81.9,61.1,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.457062
2023-05-04,5253,474,3,8,233,-49.5,28.6,9.2,11.4,78.1,57.5,35.8,5.38,287.625,1190.83928571429,60.3375,tailwind,9,against,5.4033594
2023-05-04,5239,788,1,1,187,-55.8,27.1,18.6,8.9,82.9,55.4,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.3297653
2023-05-04,5239,788,1,2,334,-54.7,30.8,8.9,6.6,85.5,70.0,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.31491
2023-05-04,5239,788,1,3,290,-54.5,29.3,8.7,9.1,83.8,66.0,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.388609
2023-05-04,5239,788,1,4,290,-58.4,31.7,9.8,9.6,90.1,70.7,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.3981957
2023-05-04,5239,788,1,5,283,-55.9,30.7,12.0,13.4,86.6,61.2,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.3223467
2023-05-04,5239,788,1,6,327,-50.9,34.2,8.8,10.4,85.1,65.9,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.32781
2023-05-04,5239,788,1,7,304,-52.8,30.9,6.0,9.6,83.7,68.1,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.334192
2023-05-04,5239,788,1,8,235,-57.1,31.0,10.9,10.9,88.1,66.3,33.2,5.32,281.25,2367.35714285714,65.45,tailwind,9,against,5.358997
2023-05-04,5239,788,2,1,181,-56.2,27.0,16.5,9.4,83.2,57.3,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.2870994
2023-05-04,5239,788,2,2,280,-52.2,30.6,11.2,7.5,82.8,64.1,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.2154846
2023-05-04,5239,788,2,3,254,-54.3,29.1,9.6,10.9,83.4,62.9,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.283019
2023-05-04,5239,788,2,4,255,-56.0,31.3,9.7,11.1,87.3,66.5,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.256128
2023-05-04,5239,788,2,5,302,-56.0,32.2,9.7,13.6,88.2,64.9,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.2694325
2023-05-04,5239,788,2,6,300,-49.1,32.6,9.1,10.3,81.7,62.3,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.2331824
2023-05-04,5239,788,2,7,277,-53.3,30.5,5.6,10.4,83.8,67.8,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.267011
2023-05-04,5239,788,2,8,198,-53.8,30.6,12.6,11.7,84.4,60.1,32.4,4.38,255.875,2008.98214285714,63.2375,headwind,9,with,5.288571
2023-05-04,5239,788,3,1,213,-57.1,27.2,12.9,7.8,84.3,63.6,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.569778
2023-05-04,5239,788,3,2,332,-54.8,30.0,8.6,6.8,84.8,69.4,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.5763373
2023-05-04,5239,788,3,3,254,-54.0,28.5,9.2,11.2,82.5,62.1,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.503922
2023-05-04,5239,788,3,4,281,-57.8,31.1,10.3,10.7,88.9,67.9,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.554894
2023-05-04,5239,788,3,5,286,-54.9,31.0,10.7,14.5,85.9,60.7,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.5100727
2023-05-04,5239,788,3,6,319,-49.4,33.3,8.5,10.7,82.7,63.5,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.5061355
2023-05-04,5239,788,3,7,285,-52.6,30.9,5.9,11.5,83.5,66.1,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.557247
2023-05-04,5239,788,3,8,279,-55.1,30.5,11.0,9.6,85.6,65.0,34.8,5.29,281.125,1348.98214285714,64.7875,tailwind,9,against,5.5323887
2023-05-06,5253,553,3,1,311,-54.0,27.1,7.5,9.8,81.1,63.8,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.592517
2023-05-06,5253,553,3,2,286,-54.5,25.7,8.9,8.7,80.2,62.6,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.6248355
2023-05-06,5253,553,3,3,360,-54.1,29.7,9.0,9.7,83.8,65.1,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.605263
2023-05-06,5253,553,3,4,321,-54.2,29.7,8.3,5.4,83.9,70.2,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.660993
2023-05-06,5253,553,3,5,278,-54.8,29.3,9.9,13.9,84.1,60.3,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.6372404
2023-05-06,5253,553,3,6,313,-52.7,30.3,8.8,19.6,83.0,54.6,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.63815
2023-05-06,5253,553,3,7,302,-54.9,27.8,11.3,11.6,82.7,59.8,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.617392
2023-05-06,5253,553,3,8,308,-50.9,33.3,6.1,12.2,84.2,65.9,36.9,5.75,309.875,614.125,62.7875,crosswind,12,against,5.619982
2023-05-06,5324,296,1,1,364,-54.6,28.5,4.4,12.0,83.1,66.7,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.6700373
2023-05-06,5324,296,1,2,377,-55.6,29.9,5.1,11.9,85.5,68.5,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.7302895
2023-05-06,5324,296,1,3,365,-54.5,29.0,9.2,7.9,83.5,66.4,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.6778393
2023-05-06,5324,296,1,4,381,-55.2,26.6,6.2,12.4,81.8,63.2,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.7376437
2023-05-06,5324,296,1,5,369,-56.0,29.6,7.9,12.4,85.6,65.3,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.6718926
2023-05-06,5324,296,1,6,376,-55.9,26.6,6.2,13.1,82.5,63.2,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.72452
2023-05-06,5324,296,1,7,381,-56.2,33.3,10.0,8.6,89.5,70.9,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.7307453
2023-05-06,5324,296,1,8,359,-55.8,32.9,8.5,10.5,88.7,69.7,37.5,6.01,371.5,70.2857142857143,66.7375,crosswind,12,against,5.685907
2023-05-06,5324,296,3,1,348,-53.3,28.9,3.9,12.7,82.2,65.6,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.6855545
2023-05-06,5324,296,3,2,346,-53.1,28.9,3.7,12.1,82.0,66.2,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.691948
2023-05-06,5324,296,3,3,355,-54.3,28.8,8.7,7.7,83.1,66.7,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.691021
2023-05-06,5324,296,3,4,357,-54.6,26.5,6.2,13.1,81.1,61.8,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.702626
2023-05-06,5324,296,3,5,340,-54.8,29.1,7.6,13.1,83.9,63.2,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.6982603
2023-05-06,5324,296,3,6,383,-55.8,27.0,5.2,12.8,82.8,64.8,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.740312
2023-05-06,5324,296,3,7,431,-55.5,33.4,10.0,12.0,88.9,66.9,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.8016887
2023-05-06,5324,296,3,8,336,-55.0,31.5,8.3,9.8,86.5,68.4,37.6,6.04,362.0,984.0,65.45,crosswind,12,against,5.688259
2023-05-06,5253,553,2,1,328,-53.9,27.3,7.5,9.7,81.2,64.0,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.645938
2023-05-06,5253,553,2,2,304,-55.3,25.8,8.6,8.2,81.1,64.3,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.6149197
2023-05-06,5253,553,2,3,352,-53.6,29.6,9.7,10.4,83.2,63.1,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.677921
2023-05-06,5253,553,2,4,327,-54.3,28.9,8.0,4.8,83.2,70.4,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.6773896
2023-05-06,5253,553,2,5,300,-54.9,29.6,10.6,12.5,84.5,61.4,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.6121798
2023-05-06,5253,553,2,6,318,-52.8,30.5,8.7,19.4,83.3,55.2,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.6572547
2023-05-06,5253,553,2,7,309,-54.8,28.2,11.6,11.7,83.0,59.7,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.625716
2023-05-06,5253,553,2,8,332,-51.1,33.3,5.4,11.2,84.4,67.8,37.1,5.84,321.25,292.785714285714,63.2375,crosswind,12,with,5.6709833
2023-05-06,5253,553,1,1,331,-54.2,27.4,6.9,9.2,81.6,65.5,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.6759353
2023-05-06,5253,553,1,2,336,-55.8,26.0,8.0,7.6,81.8,66.2,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.6418443
2023-05-06,5253,553,1,3,391,-53.5,30.1,8.7,9.3,83.6,65.6,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.727032
2023-05-06,5253,553,1,4,348,-54.4,29.5,6.9,14.7,83.9,62.3,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.636417
2023-05-06,5253,553,1,5,303,-55.1,30.2,10.3,13.4,85.3,61.6,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.621238
2023-05-06,5253,553,1,6,339,-53.0,30.6,8.4,18.3,83.6,56.9,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.6712875
2023-05-06,5253,553,1,7,317,-55.0,28.2,10.9,11.6,83.2,60.7,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.6687384
2023-05-06,5253,553,1,8,338,-51.7,32.9,5.0,10.7,84.6,68.9,37.6,5.9,337.875,661.267857142857,63.4625,crosswind,12,against,5.6532097
2023-05-06,5324,296,2,1,349,-53.2,28.4,4.0,12.1,81.6,65.5,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.7021823
2023-05-06,5324,296,2,2,360,-53.7,29.7,4.2,12.4,83.4,66.8,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.6985273
2023-05-06,5324,296,2,3,372,-54.4,28.7,8.4,7.6,83.1,67.1,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.6935077
2023-05-06,5324,296,2,4,381,-55.0,26.2,5.5,12.4,81.2,63.3,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.7591243
2023-05-06,5324,296,2,5,352,-55.0,28.9,7.7,12.8,83.9,63.4,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.710658
2023-05-06,5324,296,2,6,389,-56.4,26.6,5.6,12.6,83.0,64.8,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.8126245
2023-05-06,5324,296,2,7,375,-55.9,33.0,9.1,8.6,88.9,71.2,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.7502165
2023-05-06,5324,296,2,8,347,-55.1,32.4,8.3,10.6,87.5,68.6,37.7,6.07,365.625,250.267857142857,66.3375,crosswind,12,with,5.7111273
2023-05-06,5325,326,3,1,381,-56.0,28.4,10.3,6.8,84.4,67.3,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.810288
2023-05-06,5325,326,3,2,329,-54.2,30.8,6.1,13.2,85.0,65.7,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.7908263
2023-05-06,5325,326,3,3,390,-55.1,31.6,6.8,8.9,86.7,71.0,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.8814936
2023-05-06,5325,326,3,4,400,-53.2,31.1,6.8,10.4,84.3,67.1,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.8761783
2023-05-06,5325,326,3,5,367,-57.0,31.8,8.3,9.3,88.8,71.2,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.7848964
2023-05-06,5325,326,3,6,394,-53.7,33.2,7.3,8.2,86.9,71.4,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.8699827
2023-05-06,5325,326,3,7,440,-55.5,31.6,5.9,11.6,87.1,69.6,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.868576
2023-05-06,5325,326,3,8,382,-56.8,27.8,7.1,12.4,84.6,65.1,38.7,6.1,385.375,977.125,68.55,crosswind,12,against,5.8165236
2023-05-06,5325,326,2,1,388,-56.6,28.9,9.7,6.1,85.5,69.7,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.8373356
2023-05-06,5325,326,2,2,332,-55.8,31.3,6.1,13.1,87.1,67.9,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.7639837
2023-05-06,5325,326,2,3,378,-56.1,31.1,7.2,9.2,87.2,70.8,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.7763796
2023-05-06,5325,326,2,4,399,-54.1,31.9,6.7,9.7,86.0,69.6,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.8253994
2023-05-06,5325,326,2,5,369,-58.1,32.3,8.7,8.9,90.4,72.8,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.7759905
2023-05-06,5325,326,2,6,380,-54.5,31.1,8.6,12.8,85.6,64.2,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.773932
2023-05-06,5325,326,2,7,408,-56.5,31.6,6.5,11.3,88.1,70.3,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.815864
2023-05-06,5325,326,2,8,363,-57.7,28.8,7.9,12.7,86.5,65.9,36.5,6.03,377.125,551.553571428572,68.9,crosswind,12,with,5.786567
2023-05-06,5325,326,1,1,379,-56.6,28.8,9.5,7.2,85.4,68.7,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7317214
2023-05-06,5325,326,1,2,339,-55.6,31.6,6.4,13.2,87.2,67.6,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.731939
2023-05-06,5325,326,1,3,402,-56.2,31.5,7.1,8.1,87.7,72.5,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7429523
2023-05-06,5325,326,1,4,415,-54.6,32.0,6.7,9.0,86.6,70.9,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7721677
2023-05-06,5325,326,1,5,374,-58.4,32.3,8.8,8.1,90.7,73.8,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7162123
2023-05-06,5325,326,1,6,399,-55.0,31.2,8.4,12.8,86.2,65.0,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7782555
2023-05-06,5325,326,1,7,446,-56.6,31.9,6.3,10.6,88.5,71.6,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.777138
2023-05-06,5325,326,1,8,390,-57.8,28.4,7.0,12.5,86.2,66.7,37.0,6.06,393.0,984.571428571428,69.6,crosswind,12,against,5.7700667
2023-05-10,5253,561,1,1,350,-54.0,27.3,6.6,8.9,81.3,65.8,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.6637716
2023-05-10,5253,561,1,2,337,-56.2,26.0,7.5,7.8,82.2,66.9,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.6614957
2023-05-10,5253,561,1,3,419,-52.9,31.2,7.1,8.7,84.1,68.3,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.7515616
2023-05-10,5253,561,1,4,350,-54.5,30.6,8.3,19.3,85.1,57.5,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.669559
2023-05-10,5253,561,1,5,342,-53.9,31.6,7.9,13.6,85.5,64.0,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.680931
2023-05-10,5253,561,1,6,337,-54.7,32.0,6.1,14.7,86.7,65.9,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.661377
2023-05-10,5253,561,1,7,371,-54.3,29.0,8.8,9.5,83.3,65.0,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.6294937
2023-05-10,5253,561,1,8,364,-51.0,32.5,3.7,9.4,83.5,70.4,37.4,5.57,358.75,741.071428571428,65.475,crosswind,6,with,5.6545815
2023-05-10,5253,561,2,1,307,-53.5,27.2,7.6,9.7,80.7,63.4,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.555282
2023-05-10,5253,561,2,2,297,-54.9,25.5,9.2,8.1,80.4,63.1,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.5896063
2023-05-10,5253,561,2,3,395,-53.5,31.0,8.4,9.0,84.5,67.1,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.5874534
2023-05-10,5253,561,2,4,311,-54.0,30.0,9.2,20.4,84.0,54.4,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.573116
2023-05-10,5253,561,2,5,311,-53.6,30.6,8.5,13.6,84.2,62.1,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.558839
2023-05-10,5253,561,2,6,297,-53.6,31.7,7.0,15.1,85.3,63.2,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.626468
2023-05-10,5253,561,2,7,313,-53.0,29.1,9.7,10.5,82.1,61.9,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.5618744
2023-05-10,5253,561,2,8,322,-50.0,32.5,5.1,10.6,82.5,66.8,36.8,5.22,319.125,1008.69642857143,62.75,crosswind,6,against,5.588849
2023-05-10,5325,341,1,1,374,-57.3,28.8,11.4,6.8,86.1,67.9,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.7565293
2023-05-10,5325,341,1,2,348,-54.2,31.8,5.4,13.4,86.0,67.2,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.7115154
2023-05-10,5325,341,1,3,428,-54.6,32.8,6.7,6.2,87.4,74.5,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.801713
2023-05-10,5325,341,1,4,356,-53.8,29.1,8.9,8.1,82.9,65.9,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.7445707
2023-05-10,5325,341,1,5,455,-53.0,33.9,3.8,9.6,86.9,73.5,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.797885
2023-05-10,5325,341,1,6,370,-54.6,33.2,7.7,8.5,87.8,71.6,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.6812544
2023-05-10,5325,341,1,7,451,-54.4,32.2,6.1,9.1,86.6,71.4,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.8072553
2023-05-10,5325,341,1,8,378,-56.3,28.8,6.5,12.7,85.1,65.9,37.8,5.67,395.0,1844.28571428571,69.7375,crosswind,6,with,5.759956
2023-05-10,5325,341,2,1,350,-57.2,28.5,11.7,7.3,85.7,66.7,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.6769853
2023-05-10,5325,341,2,2,327,-54.0,31.6,6.1,12.9,85.6,66.6,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.6971054
2023-05-10,5325,341,2,3,408,-54.7,32.7,7.2,6.5,87.4,73.7,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.748635
2023-05-10,5325,341,2,4,343,-53.0,29.9,8.9,13.7,82.9,60.3,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.6733875
2023-05-10,5325,341,2,5,387,-52.7,33.9,6.4,11.2,86.6,69.0,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.7792153
2023-05-10,5325,341,2,6,350,-54.1,32.3,8.6,8.8,86.4,69.0,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.6902275
2023-05-10,5325,341,2,7,401,-54.6,31.6,7.1,10.5,86.2,68.6,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.7661414
2023-05-10,5325,341,2,8,369,-56.8,28.4,7.2,13.1,85.2,64.9,37.0,5.39,366.875,856.410714285714,67.35,crosswind,6,against,5.6669884
2023-05-10,5324,303,1,1,374,-54.4,28.8,4.5,10.1,83.2,68.6,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.7116437
2023-05-10,5324,303,1,2,363,-54.8,29.5,5.4,11.4,84.3,67.5,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.70266
2023-05-10,5324,303,1,3,361,-53.4,27.9,6.8,13.4,81.3,61.1,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.6858125
2023-05-10,5324,303,1,4,377,-57.6,32.0,8.5,8.2,89.6,72.9,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.695476
2023-05-10,5324,303,1,5,399,-54.7,29.7,7.5,11.7,84.4,65.2,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.7808714
2023-05-10,5324,303,1,6,408,-55.2,28.0,3.2,12.3,83.2,67.7,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.790145
2023-05-10,5324,303,1,7,375,-56.3,31.5,10.7,11.5,87.8,65.6,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.701316
2023-05-10,5324,303,1,8,354,-55.2,31.4,7.1,9.8,86.6,69.7,37.2,5.63,376.375,347.982142857143,67.2875,crosswind,6,with,5.7151084
2023-05-10,5324,303,2,1,348,-53.3,28.8,4.8,11.0,82.1,66.3,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.6764507
2023-05-10,5324,303,2,2,337,-53.9,29.2,6.3,11.4,83.1,65.4,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.6420045
2023-05-10,5324,303,2,3,363,-52.9,28.1,6.4,13.5,81.0,61.1,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.672542
2023-05-10,5324,303,2,4,358,-56.7,32.0,8.2,8.6,88.7,71.9,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.6881065
2023-05-10,5324,303,2,5,362,-53.8,29.5,9.3,7.4,83.3,66.6,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.6629295
2023-05-10,5324,303,2,6,377,-54.1,27.7,3.7,13.4,81.8,64.7,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.71979
2023-05-10,5324,303,2,7,352,-55.6,31.7,10.9,12.4,87.3,64.0,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.6915693
2023-05-10,5324,303,2,8,336,-54.1,32.1,7.5,10.3,86.2,68.4,37.5,5.38,354.125,191.839285714286,66.05,crosswind,6,against,5.681159
